EPOCH 11 FID: tf.Tensor(335.12143, shape=(), dtype=float32)
EPOCH 11 G_LOSS: tf.Tensor(4.6606956, shape=(), dtype=float32)
EPOCH 11 D_LOSS: tf.Tensor(0.66543967, shape=(), dtype=float32)
EPOCH 12 FID: tf.Tensor(331.17386, shape=(), dtype=float32)
EPOCH 12 G_LOSS: tf.Tensor(1.8636266, shape=(), dtype=float32)
EPOCH 12 D_LOSS: tf.Tensor(0.71732694, shape=(), dtype=float32)
EPOCH 13 FID: tf.Tensor(339.91293, shape=(), dtype=float32)
EPOCH 13 G_LOSS: tf.Tensor(3.2740314, shape=(), dtype=float32)
EPOCH 13 D_LOSS: tf.Tensor(0.6441842, shape=(), dtype=float32)
EPOCH 14 FID: tf.Tensor(321.9346, shape=(), dtype=float32)
EPOCH 14 G_LOSS: tf.Tensor(4.2242227, shape=(), dtype=float32)
EPOCH 14 D_LOSS: tf.Tensor(0.5762829, shape=(), dtype=float32)
EPOCH 15 FID: tf.Tensor(349.74893, shape=(), dtype=float32)
EPOCH 15 G_LOSS: tf.Tensor(7.7964234, shape=(), dtype=float32)
EPOCH 15 D_LOSS: tf.Tensor(0.6723588, shape=(), dtype=float32)
EPOCH 16 FID: tf.Tensor(395.71005, shape=(), dtype=float32)
EPOCH 16 G_LOSS: tf.Tensor(3.6909363, shape=(), dtype=float32)
EPOCH 16 D_LOSS: tf.Tensor(0.6731713, shape=(), dtype=float32)
EPOCH 17 FID: tf.Tensor(394.63315, shape=(), dtype=float32)
EPOCH 17 G_LOSS: tf.Tensor(3.464387, shape=(), dtype=float32)
EPOCH 17 D_LOSS: tf.Tensor(0.53135556, shape=(), dtype=float32)
EPOCH 18 FID: tf.Tensor(408.46994, shape=(), dtype=float32)
EPOCH 18 G_LOSS: tf.Tensor(3.3309667, shape=(), dtype=float32)
EPOCH 18 D_LOSS: tf.Tensor(0.61336786, shape=(), dtype=float32)
EPOCH 19 FID: tf.Tensor(372.99783, shape=(), dtype=float32)
EPOCH 19 G_LOSS: tf.Tensor(3.441664, shape=(), dtype=float32)
EPOCH 19 D_LOSS: tf.Tensor(0.59682876, shape=(), dtype=float32)
EPOCH 0 FID: tf.Tensor(342.99167, shape=(), dtype=float32)
EPOCH 0 G_LOSS: tf.Tensor(4.3704224, shape=(), dtype=float32)
EPOCH 0 D_LOSS: tf.Tensor(0.7069135, shape=(), dtype=float32)
EPOCH 1 FID: tf.Tensor(337.49683, shape=(), dtype=float32)
EPOCH 1 G_LOSS: tf.Tensor(4.7075157, shape=(), dtype=float32)
EPOCH 1 D_LOSS: tf.Tensor(0.7987342, shape=(), dtype=float32)
EPOCH 2 FID: tf.Tensor(340.11374, shape=(), dtype=float32)
EPOCH 2 G_LOSS: tf.Tensor(3.149841, shape=(), dtype=float32)
EPOCH 2 D_LOSS: tf.Tensor(0.7514933, shape=(), dtype=float32)
EPOCH 3 FID: tf.Tensor(367.8284, shape=(), dtype=float32)
EPOCH 3 G_LOSS: tf.Tensor(3.293338, shape=(), dtype=float32)
EPOCH 3 D_LOSS: tf.Tensor(0.6791962, shape=(), dtype=float32)
EPOCH 4 FID: tf.Tensor(343.23453, shape=(), dtype=float32)
EPOCH 4 G_LOSS: tf.Tensor(3.344695, shape=(), dtype=float32)
EPOCH 4 D_LOSS: tf.Tensor(0.66901416, shape=(), dtype=float32)
EPOCH 5 FID: tf.Tensor(348.62082, shape=(), dtype=float32)
EPOCH 5 G_LOSS: tf.Tensor(3.3613281, shape=(), dtype=float32)
EPOCH 5 D_LOSS: tf.Tensor(0.5533383, shape=(), dtype=float32)
EPOCH 6 FID: tf.Tensor(340.9937, shape=(), dtype=float32)
EPOCH 6 G_LOSS: tf.Tensor(2.2285392, shape=(), dtype=float32)
EPOCH 6 D_LOSS: tf.Tensor(0.6085592, shape=(), dtype=float32)
EPOCH 7 FID: tf.Tensor(390.66428, shape=(), dtype=float32)
EPOCH 7 G_LOSS: tf.Tensor(4.2041078, shape=(), dtype=float32)
EPOCH 7 D_LOSS: tf.Tensor(0.68830085, shape=(), dtype=float32)
EPOCH 8 FID: tf.Tensor(359.68265, shape=(), dtype=float32)
EPOCH 8 G_LOSS: tf.Tensor(6.3705916, shape=(), dtype=float32)
EPOCH 8 D_LOSS: tf.Tensor(0.7810038, shape=(), dtype=float32)
EPOCH 9 FID: tf.Tensor(381.0348, shape=(), dtype=float32)
EPOCH 9 G_LOSS: tf.Tensor(3.869242, shape=(), dtype=float32)
EPOCH 9 D_LOSS: tf.Tensor(0.73618937, shape=(), dtype=float32)
EPOCH 10 FID: tf.Tensor(378.97818, shape=(), dtype=float32)
EPOCH 10 G_LOSS: tf.Tensor(3.3968704, shape=(), dtype=float32)
EPOCH 10 D_LOSS: tf.Tensor(0.663072, shape=(), dtype=float32)
EPOCH 11 FID: tf.Tensor(342.18216, shape=(), dtype=float32)
EPOCH 11 G_LOSS: tf.Tensor(4.250645, shape=(), dtype=float32)
EPOCH 11 D_LOSS: tf.Tensor(0.5654407, shape=(), dtype=float32)
EPOCH 12 FID: tf.Tensor(343.80994, shape=(), dtype=float32)
EPOCH 12 G_LOSS: tf.Tensor(5.1570306, shape=(), dtype=float32)
EPOCH 12 D_LOSS: tf.Tensor(0.6331287, shape=(), dtype=float32)
EPOCH 13 FID: tf.Tensor(368.79623, shape=(), dtype=float32)
EPOCH 13 G_LOSS: tf.Tensor(4.39796, shape=(), dtype=float32)
EPOCH 13 D_LOSS: tf.Tensor(0.6421127, shape=(), dtype=float32)
EPOCH 14 FID: tf.Tensor(335.8827, shape=(), dtype=float32)
EPOCH 14 G_LOSS: tf.Tensor(3.1491241, shape=(), dtype=float32)
EPOCH 14 D_LOSS: tf.Tensor(0.6470484, shape=(), dtype=float32)
EPOCH 15 FID: tf.Tensor(363.41748, shape=(), dtype=float32)
EPOCH 15 G_LOSS: tf.Tensor(4.8881016, shape=(), dtype=float32)
EPOCH 15 D_LOSS: tf.Tensor(0.4724169, shape=(), dtype=float32)
EPOCH 16 FID: tf.Tensor(381.58725, shape=(), dtype=float32)
EPOCH 16 G_LOSS: tf.Tensor(5.173716, shape=(), dtype=float32)
EPOCH 16 D_LOSS: tf.Tensor(0.49185038, shape=(), dtype=float32)
EPOCH 17 FID: tf.Tensor(334.6805, shape=(), dtype=float32)
EPOCH 17 G_LOSS: tf.Tensor(2.687196, shape=(), dtype=float32)
EPOCH 17 D_LOSS: tf.Tensor(0.5234929, shape=(), dtype=float32)
EPOCH 18 FID: tf.Tensor(340.8456, shape=(), dtype=float32)
EPOCH 18 G_LOSS: tf.Tensor(4.042296, shape=(), dtype=float32)
EPOCH 18 D_LOSS: tf.Tensor(0.5009212, shape=(), dtype=float32)
EPOCH 19 FID: tf.Tensor(314.94766, shape=(), dtype=float32)
EPOCH 19 G_LOSS: tf.Tensor(2.4684598, shape=(), dtype=float32)
EPOCH 19 D_LOSS: tf.Tensor(0.55299133, shape=(), dtype=float32)
EPOCH 0 FID: tf.Tensor(345.74716, shape=(), dtype=float32)
EPOCH 0 G_LOSS: tf.Tensor(3.729002, shape=(), dtype=float32)
EPOCH 0 D_LOSS: tf.Tensor(0.7914172, shape=(), dtype=float32)
EPOCH 1 FID: tf.Tensor(346.7416, shape=(), dtype=float32)
EPOCH 1 G_LOSS: tf.Tensor(2.125927, shape=(), dtype=float32)
EPOCH 1 D_LOSS: tf.Tensor(0.7024451, shape=(), dtype=float32)
EPOCH 2 FID: tf.Tensor(363.41287, shape=(), dtype=float32)
EPOCH 2 G_LOSS: tf.Tensor(3.6804874, shape=(), dtype=float32)
EPOCH 2 D_LOSS: tf.Tensor(0.61434764, shape=(), dtype=float32)
EPOCH 3 FID: tf.Tensor(357.0186, shape=(), dtype=float32)
EPOCH 3 G_LOSS: tf.Tensor(2.4354808, shape=(), dtype=float32)
EPOCH 3 D_LOSS: tf.Tensor(0.5723893, shape=(), dtype=float32)
EPOCH 4 FID: tf.Tensor(381.51767, shape=(), dtype=float32)
EPOCH 4 G_LOSS: tf.Tensor(3.4409044, shape=(), dtype=float32)
EPOCH 4 D_LOSS: tf.Tensor(0.5725041, shape=(), dtype=float32)
EPOCH 5 FID: tf.Tensor(329.86057, shape=(), dtype=float32)
EPOCH 5 G_LOSS: tf.Tensor(3.1267197, shape=(), dtype=float32)
EPOCH 5 D_LOSS: tf.Tensor(0.65205604, shape=(), dtype=float32)
EPOCH 6 FID: tf.Tensor(363.05225, shape=(), dtype=float32)
EPOCH 6 G_LOSS: tf.Tensor(5.021382, shape=(), dtype=float32)
EPOCH 6 D_LOSS: tf.Tensor(0.52071, shape=(), dtype=float32)
EPOCH 7 FID: tf.Tensor(330.94562, shape=(), dtype=float32)
EPOCH 7 G_LOSS: tf.Tensor(2.2975929, shape=(), dtype=float32)
EPOCH 7 D_LOSS: tf.Tensor(0.6474941, shape=(), dtype=float32)
EPOCH 8 FID: tf.Tensor(343.36594, shape=(), dtype=float32)
EPOCH 8 G_LOSS: tf.Tensor(5.3867106, shape=(), dtype=float32)
EPOCH 8 D_LOSS: tf.Tensor(0.4962343, shape=(), dtype=float32)
EPOCH 9 FID: tf.Tensor(330.32178, shape=(), dtype=float32)
EPOCH 9 G_LOSS: tf.Tensor(3.2027597, shape=(), dtype=float32)
EPOCH 9 D_LOSS: tf.Tensor(0.57014734, shape=(), dtype=float32)
EPOCH 10 FID: tf.Tensor(324.80997, shape=(), dtype=float32)
EPOCH 10 G_LOSS: tf.Tensor(2.0356781, shape=(), dtype=float32)
EPOCH 10 D_LOSS: tf.Tensor(0.5746729, shape=(), dtype=float32)
EPOCH 11 FID: tf.Tensor(331.03635, shape=(), dtype=float32)
EPOCH 11 G_LOSS: tf.Tensor(4.4367623, shape=(), dtype=float32)
EPOCH 11 D_LOSS: tf.Tensor(0.55085516, shape=(), dtype=float32)
EPOCH 12 FID: tf.Tensor(349.79825, shape=(), dtype=float32)
EPOCH 12 G_LOSS: tf.Tensor(4.0503535, shape=(), dtype=float32)
EPOCH 12 D_LOSS: tf.Tensor(0.5230101, shape=(), dtype=float32)
EPOCH 13 FID: tf.Tensor(406.42154, shape=(), dtype=float32)
EPOCH 13 G_LOSS: tf.Tensor(2.6899498, shape=(), dtype=float32)
EPOCH 13 D_LOSS: tf.Tensor(0.5389262, shape=(), dtype=float32)
EPOCH 14 FID: tf.Tensor(327.92914, shape=(), dtype=float32)
EPOCH 14 G_LOSS: tf.Tensor(2.8892057, shape=(), dtype=float32)
EPOCH 14 D_LOSS: tf.Tensor(0.5029289, shape=(), dtype=float32)
EPOCH 15 FID: tf.Tensor(364.40012, shape=(), dtype=float32)
EPOCH 15 G_LOSS: tf.Tensor(3.0019767, shape=(), dtype=float32)
EPOCH 15 D_LOSS: tf.Tensor(0.592781, shape=(), dtype=float32)
EPOCH 16 FID: tf.Tensor(316.54605, shape=(), dtype=float32)
EPOCH 16 G_LOSS: tf.Tensor(3.8013542, shape=(), dtype=float32)
EPOCH 16 D_LOSS: tf.Tensor(0.57370013, shape=(), dtype=float32)
EPOCH 17 FID: tf.Tensor(335.55698, shape=(), dtype=float32)
EPOCH 17 G_LOSS: tf.Tensor(4.653508, shape=(), dtype=float32)
EPOCH 17 D_LOSS: tf.Tensor(0.48200345, shape=(), dtype=float32)
EPOCH 18 FID: tf.Tensor(353.3325, shape=(), dtype=float32)
EPOCH 18 G_LOSS: tf.Tensor(3.2596028, shape=(), dtype=float32)
EPOCH 18 D_LOSS: tf.Tensor(0.5455065, shape=(), dtype=float32)
EPOCH 19 FID: tf.Tensor(392.532, shape=(), dtype=float32)
EPOCH 19 G_LOSS: tf.Tensor(3.281613, shape=(), dtype=float32)
EPOCH 19 D_LOSS: tf.Tensor(0.5492063, shape=(), dtype=float32)
EPOCH 0 FID: tf.Tensor(347.62057, shape=(), dtype=float32)
EPOCH 0 G_LOSS: tf.Tensor(3.3109486, shape=(), dtype=float32)
EPOCH 0 D_LOSS: tf.Tensor(0.6245987, shape=(), dtype=float32)
EPOCH 1 FID: tf.Tensor(349.22168, shape=(), dtype=float32)
EPOCH 1 G_LOSS: tf.Tensor(3.4749959, shape=(), dtype=float32)
EPOCH 1 D_LOSS: tf.Tensor(0.6244212, shape=(), dtype=float32)
EPOCH 2 FID: tf.Tensor(368.77573, shape=(), dtype=float32)
EPOCH 2 G_LOSS: tf.Tensor(4.093675, shape=(), dtype=float32)
EPOCH 2 D_LOSS: tf.Tensor(0.61080223, shape=(), dtype=float32)
EPOCH 3 FID: tf.Tensor(329.757, shape=(), dtype=float32)
EPOCH 3 G_LOSS: tf.Tensor(3.3218677, shape=(), dtype=float32)
EPOCH 3 D_LOSS: tf.Tensor(0.4906781, shape=(), dtype=float32)
EPOCH 4 FID: tf.Tensor(323.33456, shape=(), dtype=float32)
EPOCH 4 G_LOSS: tf.Tensor(2.7472603, shape=(), dtype=float32)
EPOCH 4 D_LOSS: tf.Tensor(0.50081474, shape=(), dtype=float32)
EPOCH 5 FID: tf.Tensor(319.48267, shape=(), dtype=float32)
EPOCH 5 G_LOSS: tf.Tensor(3.5331676, shape=(), dtype=float32)
EPOCH 5 D_LOSS: tf.Tensor(0.47816744, shape=(), dtype=float32)
EPOCH 6 FID: tf.Tensor(340.64066, shape=(), dtype=float32)
EPOCH 6 G_LOSS: tf.Tensor(4.191483, shape=(), dtype=float32)
EPOCH 6 D_LOSS: tf.Tensor(0.46874666, shape=(), dtype=float32)
EPOCH 7 FID: tf.Tensor(305.94687, shape=(), dtype=float32)
EPOCH 7 G_LOSS: tf.Tensor(2.2727892, shape=(), dtype=float32)
EPOCH 7 D_LOSS: tf.Tensor(0.55161595, shape=(), dtype=float32)
EPOCH 8 FID: tf.Tensor(341.0256, shape=(), dtype=float32)
EPOCH 8 G_LOSS: tf.Tensor(4.3664827, shape=(), dtype=float32)
EPOCH 8 D_LOSS: tf.Tensor(0.47887945, shape=(), dtype=float32)
EPOCH 9 FID: tf.Tensor(346.121, shape=(), dtype=float32)
EPOCH 9 G_LOSS: tf.Tensor(3.9104338, shape=(), dtype=float32)
EPOCH 9 D_LOSS: tf.Tensor(0.5706449, shape=(), dtype=float32)
EPOCH 10 FID: tf.Tensor(338.9006, shape=(), dtype=float32)
EPOCH 10 G_LOSS: tf.Tensor(3.0410569, shape=(), dtype=float32)
EPOCH 10 D_LOSS: tf.Tensor(0.44700912, shape=(), dtype=float32)
EPOCH 11 FID: tf.Tensor(336.71542, shape=(), dtype=float32)
EPOCH 11 G_LOSS: tf.Tensor(2.7534359, shape=(), dtype=float32)
EPOCH 11 D_LOSS: tf.Tensor(0.48008847, shape=(), dtype=float32)
EPOCH 12 FID: tf.Tensor(294.09012, shape=(), dtype=float32)
EPOCH 12 G_LOSS: tf.Tensor(2.5353746, shape=(), dtype=float32)
EPOCH 12 D_LOSS: tf.Tensor(0.45462295, shape=(), dtype=float32)
EPOCH 13 FID: tf.Tensor(316.23645, shape=(), dtype=float32)
EPOCH 13 G_LOSS: tf.Tensor(2.5455291, shape=(), dtype=float32)
EPOCH 13 D_LOSS: tf.Tensor(0.4738842, shape=(), dtype=float32)
EPOCH 14 FID: tf.Tensor(308.06802, shape=(), dtype=float32)
EPOCH 14 G_LOSS: tf.Tensor(4.237224, shape=(), dtype=float32)
EPOCH 14 D_LOSS: tf.Tensor(0.46547666, shape=(), dtype=float32)
EPOCH 15 FID: tf.Tensor(317.42587, shape=(), dtype=float32)
EPOCH 15 G_LOSS: tf.Tensor(3.5859382, shape=(), dtype=float32)
EPOCH 15 D_LOSS: tf.Tensor(0.42090407, shape=(), dtype=float32)
EPOCH 16 FID: tf.Tensor(326.80075, shape=(), dtype=float32)
EPOCH 16 G_LOSS: tf.Tensor(4.0285277, shape=(), dtype=float32)
EPOCH 16 D_LOSS: tf.Tensor(0.4341962, shape=(), dtype=float32)
EPOCH 17 FID: tf.Tensor(322.90042, shape=(), dtype=float32)
EPOCH 17 G_LOSS: tf.Tensor(2.7749836, shape=(), dtype=float32)
EPOCH 17 D_LOSS: tf.Tensor(0.5042042, shape=(), dtype=float32)
EPOCH 18 FID: tf.Tensor(307.6967, shape=(), dtype=float32)
EPOCH 18 G_LOSS: tf.Tensor(3.098966, shape=(), dtype=float32)
EPOCH 18 D_LOSS: tf.Tensor(0.46205962, shape=(), dtype=float32)
EPOCH 19 FID: tf.Tensor(325.3428, shape=(), dtype=float32)
EPOCH 19 G_LOSS: tf.Tensor(3.1227367, shape=(), dtype=float32)
EPOCH 19 D_LOSS: tf.Tensor(0.38328132, shape=(), dtype=float32)
EPOCH 0 FID: tf.Tensor(342.80472, shape=(), dtype=float32)
EPOCH 0 G_LOSS: tf.Tensor(2.2512498, shape=(), dtype=float32)
EPOCH 0 D_LOSS: tf.Tensor(0.59802294, shape=(), dtype=float32)
EPOCH 1 FID: tf.Tensor(330.07333, shape=(), dtype=float32)
EPOCH 1 G_LOSS: tf.Tensor(3.2125208, shape=(), dtype=float32)
EPOCH 1 D_LOSS: tf.Tensor(0.5828831, shape=(), dtype=float32)
EPOCH 2 FID: tf.Tensor(304.2566, shape=(), dtype=float32)
EPOCH 2 G_LOSS: tf.Tensor(3.1185548, shape=(), dtype=float32)
EPOCH 2 D_LOSS: tf.Tensor(0.51336455, shape=(), dtype=float32)
EPOCH 3 FID: tf.Tensor(299.05637, shape=(), dtype=float32)
EPOCH 3 G_LOSS: tf.Tensor(3.2207806, shape=(), dtype=float32)
EPOCH 3 D_LOSS: tf.Tensor(0.45699576, shape=(), dtype=float32)
EPOCH 4 FID: tf.Tensor(296.40353, shape=(), dtype=float32)
EPOCH 4 G_LOSS: tf.Tensor(4.257134, shape=(), dtype=float32)
EPOCH 4 D_LOSS: tf.Tensor(0.4259107, shape=(), dtype=float32)
EPOCH 5 FID: tf.Tensor(331.58063, shape=(), dtype=float32)
EPOCH 5 G_LOSS: tf.Tensor(4.5259604, shape=(), dtype=float32)
EPOCH 5 D_LOSS: tf.Tensor(0.5247783, shape=(), dtype=float32)
EPOCH 6 FID: tf.Tensor(329.32712, shape=(), dtype=float32)
EPOCH 6 G_LOSS: tf.Tensor(4.82916, shape=(), dtype=float32)
EPOCH 6 D_LOSS: tf.Tensor(0.43322602, shape=(), dtype=float32)
EPOCH 7 FID: tf.Tensor(312.40488, shape=(), dtype=float32)
EPOCH 7 G_LOSS: tf.Tensor(5.9120765, shape=(), dtype=float32)
EPOCH 7 D_LOSS: tf.Tensor(0.35165048, shape=(), dtype=float32)
EPOCH 8 FID: tf.Tensor(315.5709, shape=(), dtype=float32)
EPOCH 8 G_LOSS: tf.Tensor(3.9471233, shape=(), dtype=float32)
EPOCH 8 D_LOSS: tf.Tensor(0.47914505, shape=(), dtype=float32)
EPOCH 9 FID: tf.Tensor(263.61285, shape=(), dtype=float32)
EPOCH 9 G_LOSS: tf.Tensor(8.024991, shape=(), dtype=float32)
EPOCH 9 D_LOSS: tf.Tensor(0.41897297, shape=(), dtype=float32)
EPOCH 10 FID: tf.Tensor(314.92114, shape=(), dtype=float32)
EPOCH 10 G_LOSS: tf.Tensor(2.5073566, shape=(), dtype=float32)
EPOCH 10 D_LOSS: tf.Tensor(0.3839318, shape=(), dtype=float32)
EPOCH 11 FID: tf.Tensor(301.06296, shape=(), dtype=float32)
EPOCH 11 G_LOSS: tf.Tensor(3.788664, shape=(), dtype=float32)
EPOCH 11 D_LOSS: tf.Tensor(0.4702015, shape=(), dtype=float32)
EPOCH 12 FID: tf.Tensor(305.30115, shape=(), dtype=float32)
EPOCH 12 G_LOSS: tf.Tensor(5.2429986, shape=(), dtype=float32)
EPOCH 12 D_LOSS: tf.Tensor(0.3487107, shape=(), dtype=float32)
EPOCH 13 FID: tf.Tensor(321.8237, shape=(), dtype=float32)
EPOCH 13 G_LOSS: tf.Tensor(4.5630927, shape=(), dtype=float32)
EPOCH 13 D_LOSS: tf.Tensor(0.32454932, shape=(), dtype=float32)
EPOCH 14 FID: tf.Tensor(283.7423, shape=(), dtype=float32)
EPOCH 14 G_LOSS: tf.Tensor(6.050636, shape=(), dtype=float32)
EPOCH 14 D_LOSS: tf.Tensor(0.30797097, shape=(), dtype=float32)
EPOCH 15 FID: tf.Tensor(273.1428, shape=(), dtype=float32)
EPOCH 15 G_LOSS: tf.Tensor(6.629509, shape=(), dtype=float32)
EPOCH 15 D_LOSS: tf.Tensor(0.30794165, shape=(), dtype=float32)
EPOCH 16 FID: tf.Tensor(296.64957, shape=(), dtype=float32)
EPOCH 16 G_LOSS: tf.Tensor(5.392233, shape=(), dtype=float32)
EPOCH 16 D_LOSS: tf.Tensor(0.26791054, shape=(), dtype=float32)
EPOCH 17 FID: tf.Tensor(289.5565, shape=(), dtype=float32)
EPOCH 17 G_LOSS: tf.Tensor(5.941368, shape=(), dtype=float32)
EPOCH 17 D_LOSS: tf.Tensor(0.4905149, shape=(), dtype=float32)
EPOCH 18 FID: tf.Tensor(304.7878, shape=(), dtype=float32)
EPOCH 18 G_LOSS: tf.Tensor(5.482685, shape=(), dtype=float32)
EPOCH 18 D_LOSS: tf.Tensor(0.23551358, shape=(), dtype=float32)
EPOCH 19 FID: tf.Tensor(293.25046, shape=(), dtype=float32)
EPOCH 19 G_LOSS: tf.Tensor(5.1823487, shape=(), dtype=float32)
EPOCH 19 D_LOSS: tf.Tensor(0.2827625, shape=(), dtype=float32)
EPOCH 0 FID: tf.Tensor(297.3668, shape=(), dtype=float32)
EPOCH 0 G_LOSS: tf.Tensor(4.5155044, shape=(), dtype=float32)
EPOCH 0 D_LOSS: tf.Tensor(0.3975799, shape=(), dtype=float32)
EPOCH 1 FID: tf.Tensor(309.13547, shape=(), dtype=float32)
EPOCH 1 G_LOSS: tf.Tensor(4.3354726, shape=(), dtype=float32)
EPOCH 1 D_LOSS: tf.Tensor(0.38993454, shape=(), dtype=float32)
EPOCH 2 FID: tf.Tensor(301.747, shape=(), dtype=float32)
EPOCH 2 G_LOSS: tf.Tensor(5.9934964, shape=(), dtype=float32)
EPOCH 2 D_LOSS: tf.Tensor(0.33907256, shape=(), dtype=float32)
EPOCH 3 FID: tf.Tensor(303.41348, shape=(), dtype=float32)
EPOCH 3 G_LOSS: tf.Tensor(6.8818517, shape=(), dtype=float32)
EPOCH 3 D_LOSS: tf.Tensor(0.27659604, shape=(), dtype=float32)
EPOCH 4 FID: tf.Tensor(306.00278, shape=(), dtype=float32)
EPOCH 4 G_LOSS: tf.Tensor(8.605852, shape=(), dtype=float32)
EPOCH 4 D_LOSS: tf.Tensor(0.40299332, shape=(), dtype=float32)
EPOCH 5 FID: tf.Tensor(322.64743, shape=(), dtype=float32)
EPOCH 5 G_LOSS: tf.Tensor(5.058353, shape=(), dtype=float32)
EPOCH 5 D_LOSS: tf.Tensor(0.27811262, shape=(), dtype=float32)
EPOCH 6 FID: tf.Tensor(332.21298, shape=(), dtype=float32)
EPOCH 6 G_LOSS: tf.Tensor(4.8614817, shape=(), dtype=float32)
EPOCH 6 D_LOSS: tf.Tensor(0.2939905, shape=(), dtype=float32)
EPOCH 7 FID: tf.Tensor(303.51025, shape=(), dtype=float32)
EPOCH 7 G_LOSS: tf.Tensor(7.558571, shape=(), dtype=float32)
EPOCH 7 D_LOSS: tf.Tensor(0.23497896, shape=(), dtype=float32)
EPOCH 8 FID: tf.Tensor(310.89682, shape=(), dtype=float32)
EPOCH 8 G_LOSS: tf.Tensor(5.861347, shape=(), dtype=float32)
EPOCH 8 D_LOSS: tf.Tensor(0.3579425, shape=(), dtype=float32)
EPOCH 0 FID: tf.Tensor(299.76624, shape=(), dtype=float32)
EPOCH 0 G_LOSS: tf.Tensor(4.921164, shape=(), dtype=float32)
EPOCH 0 D_LOSS: tf.Tensor(0.3765786, shape=(), dtype=float32)
EPOCH 1 FID: tf.Tensor(299.44894, shape=(), dtype=float32)
EPOCH 1 G_LOSS: tf.Tensor(6.1298747, shape=(), dtype=float32)
EPOCH 1 D_LOSS: tf.Tensor(0.304284, shape=(), dtype=float32)
EPOCH 2 FID: tf.Tensor(291.39603, shape=(), dtype=float32)
EPOCH 2 G_LOSS: tf.Tensor(6.091001, shape=(), dtype=float32)
EPOCH 2 D_LOSS: tf.Tensor(0.3317255, shape=(), dtype=float32)
EPOCH 3 FID: tf.Tensor(302.81104, shape=(), dtype=float32)
EPOCH 3 G_LOSS: tf.Tensor(9.026992, shape=(), dtype=float32)
EPOCH 3 D_LOSS: tf.Tensor(0.3072736, shape=(), dtype=float32)
EPOCH 4 FID: tf.Tensor(302.39026, shape=(), dtype=float32)
EPOCH 4 G_LOSS: tf.Tensor(12.112901, shape=(), dtype=float32)
EPOCH 4 D_LOSS: tf.Tensor(0.32123545, shape=(), dtype=float32)
EPOCH 5 FID: tf.Tensor(326.5536, shape=(), dtype=float32)
EPOCH 5 G_LOSS: tf.Tensor(8.257411, shape=(), dtype=float32)
EPOCH 5 D_LOSS: tf.Tensor(0.2568313, shape=(), dtype=float32)
EPOCH 6 FID: tf.Tensor(316.44293, shape=(), dtype=float32)
EPOCH 6 G_LOSS: tf.Tensor(7.095856, shape=(), dtype=float32)
EPOCH 6 D_LOSS: tf.Tensor(0.22089942, shape=(), dtype=float32)
EPOCH 7 FID: tf.Tensor(314.25723, shape=(), dtype=float32)
EPOCH 7 G_LOSS: tf.Tensor(5.2165036, shape=(), dtype=float32)
EPOCH 7 D_LOSS: tf.Tensor(0.31628248, shape=(), dtype=float32)
EPOCH 8 FID: tf.Tensor(307.18094, shape=(), dtype=float32)
EPOCH 8 G_LOSS: tf.Tensor(7.4815917, shape=(), dtype=float32)
EPOCH 8 D_LOSS: tf.Tensor(0.2398467, shape=(), dtype=float32)
EPOCH 9 FID: tf.Tensor(309.64453, shape=(), dtype=float32)
EPOCH 9 G_LOSS: tf.Tensor(8.080445, shape=(), dtype=float32)
EPOCH 9 D_LOSS: tf.Tensor(0.30210796, shape=(), dtype=float32)
EPOCH 10 FID: tf.Tensor(280.03024, shape=(), dtype=float32)
EPOCH 10 G_LOSS: tf.Tensor(7.287997, shape=(), dtype=float32)
EPOCH 10 D_LOSS: tf.Tensor(0.3321537, shape=(), dtype=float32)
EPOCH 11 FID: tf.Tensor(322.94205, shape=(), dtype=float32)
EPOCH 11 G_LOSS: tf.Tensor(7.9166393, shape=(), dtype=float32)
EPOCH 11 D_LOSS: tf.Tensor(0.23022032, shape=(), dtype=float32)
EPOCH 12 FID: tf.Tensor(319.25262, shape=(), dtype=float32)
EPOCH 12 G_LOSS: tf.Tensor(6.761131, shape=(), dtype=float32)
EPOCH 12 D_LOSS: tf.Tensor(0.17747253, shape=(), dtype=float32)
EPOCH 13 FID: tf.Tensor(310.7258, shape=(), dtype=float32)
EPOCH 13 G_LOSS: tf.Tensor(8.896511, shape=(), dtype=float32)
EPOCH 13 D_LOSS: tf.Tensor(0.12063409, shape=(), dtype=float32)
EPOCH 14 FID: tf.Tensor(294.6765, shape=(), dtype=float32)
EPOCH 14 G_LOSS: tf.Tensor(10.71682, shape=(), dtype=float32)
EPOCH 14 D_LOSS: tf.Tensor(0.17096965, shape=(), dtype=float32)
EPOCH 15 FID: tf.Tensor(300.63702, shape=(), dtype=float32)
EPOCH 15 G_LOSS: tf.Tensor(6.4112267, shape=(), dtype=float32)
EPOCH 15 D_LOSS: tf.Tensor(0.1987464, shape=(), dtype=float32)
EPOCH 16 FID: tf.Tensor(300.3397, shape=(), dtype=float32)
EPOCH 16 G_LOSS: tf.Tensor(6.152655, shape=(), dtype=float32)
EPOCH 16 D_LOSS: tf.Tensor(0.2021365, shape=(), dtype=float32)
EPOCH 17 FID: tf.Tensor(311.35617, shape=(), dtype=float32)
EPOCH 17 G_LOSS: tf.Tensor(6.742599, shape=(), dtype=float32)
EPOCH 17 D_LOSS: tf.Tensor(0.18050784, shape=(), dtype=float32)
